-4.823929786682128906e+00,-1.064138785004615784e-01,-3.653434991836547852e+00,-3.190250322222709656e-02,-2.947714567184448242e+00,1.686532236635684967e-02,-1.502741813659667969e+00,1.527846790850162506e-03,-8.382366895675659180e-01,7.184109091758728027e-02,5.244081616401672363e-01,-1.358041763305664062e-01,1.683839440345764160e+00,-2.394344210624694824e-01,2.630340337753295898e+00,4.865783266723155975e-03,3.940017223358154297e+00,-1.789130568504333496e-01,5.025896549224853516e+00,3.965658694505691528e-02
-4.911265850067138672e+00,-7.135207951068878174e-02,-3.612838029861450195e+00,9.563416242599487305e-04,-2.931778907775878906e+00,2.853496372699737549e-02,-1.531958222389221191e+00,2.451099082827568054e-02,-7.128325104713439941e-01,2.111200243234634399e-01,6.238694190979003906e-01,-4.067798703908920288e-02,1.714026808738708496e+00,-2.384539246559143066e-01,2.644504785537719727e+00,-7.999144494533538818e-03,3.877556324005126953e+00,-1.225796937942504883e-01,5.041058063507080078e+00,-3.827859088778495789e-02
-5.007537841796875000e+00,-1.628476753830909729e-02,-3.707737445831298828e+00,-5.782748013734817505e-02,-3.079822063446044922e+00,-2.516607381403446198e-02,-1.476498842239379883e+00,-2.444211542606353760e-01,-7.973823547363281250e-01,1.823059469461441040e-01,6.595079898834228516e-01,-3.144525364041328430e-02,1.715581536293029785e+00,-1.254920959472656250e-01,2.712049722671508789e+00,-2.765336632728576660e-02,3.853158712387084961e+00,6.000995635986328125e-03,5.032483577728271484e+00,7.447470724582672119e-02
-4.974985599517822266e+00,-3.321932256221771240e-02,-3.660609006881713867e+00,-7.085572928190231323e-02,-3.131333589553833008e+00,-1.952275037765502930e-01,-1.481051921844482422e+00,-2.278008311986923218e-01,-6.363605856895446777e-01,2.477607429027557373e-01,6.908534765243530273e-01,-2.295702323317527771e-02,1.707154631614685059e+00,-2.104655355215072632e-01,2.651206254959106445e+00,-1.715468466281890869e-01,3.777797222137451172e+00,-2.356057986617088318e-03,5.064402580261230469e+00,1.179268956184387207e-01
-4.755556583404541016e+00,-1.574247181415557861e-01,-3.753828763961791992e+00,1.931666582822799683e-02,-3.175649404525756836e+00,4.338213801383972168e-02,-1.627788186073303223e+00,-3.116507530212402344e-01,-5.967087745666503906e-01,2.973657846450805664e-02,7.466217279434204102e-01,4.321880638599395752e-02,1.667473077774047852e+00,-3.870162367820739746e-02,2.676636695861816406e+00,-2.370996773242950439e-01,3.825080394744873047e+00,3.837808594107627869e-02,5.188327312469482422e+00,8.380682766437530518e-02
-4.636105060577392578e+00,-7.119227945804595947e-02,-3.842164278030395508e+00,-7.731239497661590576e-02,-3.162297010421752930e+00,-1.216450855135917664e-01,-1.654004693031311035e+00,-3.962762355804443359e-01,-5.511752963066101074e-01,-1.543906778097152710e-01,6.883313655853271484e-01,-1.246009320020675659e-01,1.548123359680175781e+00,-1.125524491071701050e-01,2.759193658828735352e+00,-2.359574586153030396e-01,3.825433969497680664e+00,-3.592953458428382874e-02,5.271362304687500000e+00,-2.243474870920181274e-02
-4.593771457672119141e+00,-1.851494610309600830e-01,-3.763835668563842773e+00,-2.098163068294525146e-01,-3.096054792404174805e+00,-7.521699368953704834e-02,-1.639685988426208496e+00,-3.008281886577606201e-01,-3.345409631729125977e-01,-1.068950593471527100e-01,4.743560552597045898e-01,-2.131135463714599609e-01,1.435300111770629883e+00,-1.935696899890899658e-01,2.839179992675781250e+00,-3.233711123466491699e-01,3.665985107421875000e+00,7.733210921287536621e-02,5.334752082824707031e+00,3.380865603685379028e-02
-4.661052703857421875e+00,-7.232726365327835083e-02,-3.806474208831787109e+00,-2.516628503799438477e-01,-3.234540700912475586e+00,-9.105022251605987549e-02,-1.726224064826965332e+00,-2.403633892536163330e-01,-3.774662613868713379e-01,-2.164261788129806519e-02,3.418663740158081055e-01,-5.132448673248291016e-02,1.467808008193969727e+00,-4.134872555732727051e-02,2.931433200836181641e+00,-3.789730370044708252e-01,3.931290864944458008e+00,-3.844074904918670654e-02,5.273215770721435547e+00,-2.855853363871574402e-02
-4.482478618621826172e+00,-1.602398753166198730e-01,-3.667645454406738281e+00,-3.691590428352355957e-01,-3.180433511734008789e+00,-8.763587474822998047e-02,-1.648693799972534180e+00,-3.952902853488922119e-01,-3.660202026367187500e-01,-5.099829286336898804e-02,2.300544679164886475e-01,3.810186311602592468e-02,1.429029941558837891e+00,1.283778697252273560e-01,3.084827661514282227e+00,-2.931083738803863525e-01,3.950890541076660156e+00,-7.624210417270660400e-02,5.332709789276123047e+00,-1.576868444681167603e-01
-4.533158779144287109e+00,-1.997852921485900879e-01,-3.790403604507446289e+00,-3.493646085262298584e-01,-3.303066730499267578e+00,-4.367221146821975708e-02,-1.555220842361450195e+00,-2.876859903335571289e-01,-3.313343822956085205e-01,-1.338956207036972046e-01,1.881974041461944580e-01,1.620177179574966431e-03,1.287217497825622559e+00,2.635670304298400879e-01,3.132332086563110352e+00,-2.534033954143524170e-01,3.887618541717529297e+00,-2.111354768276214600e-01,5.282058238983154297e+00,-1.354783177375793457e-01
-4.505822181701660156e+00,-1.087046191096305847e-01,-3.701564073562622070e+00,-3.286070525646209717e-01,-3.266839981079101562e+00,-3.849801048636436462e-02,-1.660549044609069824e+00,-9.371487796306610107e-02,-3.738652765750885010e-01,-1.934070885181427002e-02,2.783889770507812500e-01,1.205074191093444824e-01,1.285378575325012207e+00,1.239632517099380493e-01,3.006454944610595703e+00,-3.123543262481689453e-01,3.903766870498657227e+00,-7.542027533054351807e-02,5.224465370178222656e+00,-8.787606656551361084e-02
-4.593098640441894531e+00,-1.170277744531631470e-01,-3.701950073242187500e+00,-4.066041111946105957e-01,-3.253300428390502930e+00,-9.683963656425476074e-02,-1.753630995750427246e+00,-3.398813307285308838e-02,-4.272531867027282715e-01,1.016286015510559082e-02,1.352632045745849609e-01,1.624075770378112793e-01,1.223031044006347656e+00,2.948266267776489258e-01,3.072169065475463867e+00,-3.007467389106750488e-01,3.909579277038574219e+00,3.748270869255065918e-02,5.003061294555664062e+00,-4.171647131443023682e-02
-4.482929229736328125e+00,7.265249639749526978e-02,-3.697931528091430664e+00,-2.200414538383483887e-01,-3.309818267822265625e+00,7.221212983131408691e-02,-1.924733638763427734e+00,-9.564310312271118164e-02,-5.275330543518066406e-01,6.835636496543884277e-02,-4.314133524894714355e-02,1.830856800079345703e-01,1.250221133232116699e+00,2.801005244255065918e-01,2.949226379394531250e+00,-4.282917976379394531e-01,4.037021160125732422e+00,-2.005351334810256958e-02,5.128978729248046875e+00,1.241982728242874146e-02
-4.395712852478027344e+00,5.924127623438835144e-02,-3.659340143203735352e+00,-1.240082979202270508e-01,-3.291202783584594727e+00,2.224206030368804932e-01,-1.985089182853698730e+00,-1.469061225652694702e-01,-5.153176188468933105e-01,3.905974328517913818e-02,5.899977311491966248e-02,5.222372710704803467e-02,1.293413281440734863e+00,2.469677329063415527e-01,2.748359441757202148e+00,-5.068669319152832031e-01,4.045863151550292969e+00,-9.350652992725372314e-02,5.077536582946777344e+00,-8.554349839687347412e-02
-4.411690235137939453e+00,2.033089101314544678e-02,-3.647293329238891602e+00,-1.083265319466590881e-01,-3.219599246978759766e+00,4.229461550712585449e-01,-2.018436908721923828e+00,-6.900131702423095703e-03,-4.770526885986328125e-01,5.180554836988449097e-02,2.242346256971359253e-01,-1.289542764425277710e-02,1.309036970138549805e+00,2.833323478698730469e-01,2.795664548873901367e+00,-5.063298940658569336e-01,4.015157699584960938e+00,-2.235664427280426025e-01,5.053901672363281250e+00,6.752372533082962036e-02
-4.389424800872802734e+00,-1.656443178653717041e-01,-3.913160324096679688e+00,-2.481364011764526367e-01,-3.492455720901489258e+00,4.436765015125274658e-01,-1.858268260955810547e+00,6.992974877357482910e-02,-5.396067500114440918e-01,2.387748062610626221e-01,1.240184456110000610e-01,1.551513969898223877e-01,1.512431621551513672e+00,3.853507041931152344e-01,2.877956390380859375e+00,-2.549317479133605957e-01,4.108854293823242188e+00,-3.417911529541015625e-01,5.025404930114746094e+00,1.532640755176544189e-01
-4.469700336456298828e+00,-1.482925564050674438e-01,-3.887004137039184570e+00,-4.721743762493133545e-01,-3.424032449722290039e+00,3.433420658111572266e-01,-1.733095884323120117e+00,2.802282869815826416e-01,-5.711265802383422852e-01,2.048215866088867188e-01,-8.682906627655029297e-05,4.651412367820739746e-02,1.482235431671142578e+00,3.637425005435943604e-01,2.819839239120483398e+00,-3.597713112831115723e-01,4.025569915771484375e+00,-3.684659600257873535e-01,4.950379848480224609e+00,2.989567518234252930e-01
-4.521572589874267578e+00,-2.767969071865081787e-01,-3.864962100982666016e+00,-4.773947596549987793e-01,-3.322235584259033203e+00,3.698425889015197754e-01,-1.775495290756225586e+00,2.941473126411437988e-01,-7.506577372550964355e-01,1.555652618408203125e-01,-1.103272512555122375e-01,-2.774656191468238831e-02,1.482853293418884277e+00,2.930057048797607422e-01,2.728858232498168945e+00,-3.449203968048095703e-01,3.955708026885986328e+00,-3.184243440628051758e-01,4.749641418457031250e+00,3.614487946033477783e-01
-4.414280891418457031e+00,-1.954226493835449219e-01,-3.960368633270263672e+00,-3.321828842163085938e-01,-3.417248249053955078e+00,2.972762882709503174e-01,-1.803313970565795898e+00,2.259777486324310303e-01,-7.722423076629638672e-01,-1.792743802070617676e-02,-1.578802764415740967e-01,-5.635306239128112793e-02,1.498370051383972168e+00,2.796964943408966064e-01,2.777475595474243164e+00,-4.160442352294921875e-01,3.846477508544921875e+00,-4.069121479988098145e-01,4.716060161590576172e+00,1.612682789564132690e-01
-4.385024070739746094e+00,-1.884516179561614990e-01,-3.835916757583618164e+00,-3.157832026481628418e-01,-3.280770301818847656e+00,3.417545855045318604e-01,-1.920729756355285645e+00,9.903289377689361572e-02,-8.304225206375122070e-01,1.559039205312728882e-01,-2.289720773696899414e-01,-4.388049244880676270e-03,1.620311617851257324e+00,1.609608083963394165e-01,2.920342922210693359e+00,-4.180707633495330811e-01,3.729158401489257812e+00,-4.196873605251312256e-01,4.726233482360839844e+00,9.314583986997604370e-02
-4.293576717376708984e+00,-2.267213463783264160e-01,-3.840666055679321289e+00,-3.646745085716247559e-01,-3.332307338714599609e+00,4.388566017150878906e-01,-1.936297655105590820e+00,1.205843165516853333e-01,-7.324151396751403809e-01,3.579278588294982910e-01,-1.725522428750991821e-01,5.457661300897598267e-02,1.622029781341552734e+00,-6.148815155029296875e-04,2.930898189544677734e+00,-1.937109827995300293e-01,3.809778451919555664e+00,-3.591132164001464844e-01,4.816895961761474609e+00,1.560890674591064453e-02
-4.406201839447021484e+00,-1.987099349498748779e-01,-3.970235347747802734e+00,-3.206016421318054199e-01,-3.378235816955566406e+00,5.632352232933044434e-01,-1.933488845825195312e+00,-8.613578975200653076e-03,-8.043697476387023926e-01,3.235420882701873779e-01,-3.358293771743774414e-01,1.366917937994003296e-01,1.753327131271362305e+00,-6.721047312021255493e-02,3.037853956222534180e+00,-1.929444074630737305e-01,3.830043792724609375e+00,-3.270905315876007080e-01,4.920274734497070312e+00,-4.472737014293670654e-02
-4.303947925567626953e+00,-1.774172186851501465e-01,-3.941711902618408203e+00,-2.630318403244018555e-01,-3.247736930847167969e+00,6.218510866165161133e-01,-2.129864215850830078e+00,-6.331086158752441406e-02,-9.017111659049987793e-01,2.677731812000274658e-01,-4.952363967895507812e-01,2.019708752632141113e-01,1.906985878944396973e+00,-7.555572688579559326e-02,3.008490562438964844e+00,-2.932645082473754883e-01,3.701172351837158203e+00,-3.454184532165527344e-01,4.857361316680908203e+00,7.047078758478164673e-02
-4.342795372009277344e+00,-3.032013773918151855e-01,-3.957213401794433594e+00,-3.587440252304077148e-01,-3.407545566558837891e+00,6.692730784416198730e-01,-2.220215320587158203e+00,-6.640145182609558105e-02,-8.281129598617553711e-01,3.199665546417236328e-01,-5.090284943580627441e-01,3.354308009147644043e-01,2.025605440139770508e+00,-1.149788349866867065e-01,2.918441295623779297e+00,-2.859670221805572510e-01,3.691416740417480469e+00,-4.445664584636688232e-01,4.877852439880371094e+00,5.190151184797286987e-02
-4.365967750549316406e+00,-2.354373335838317871e-01,-4.087079048156738281e+00,-2.147148698568344116e-01,-3.226008415222167969e+00,6.942508220672607422e-01,-2.291019439697265625e+00,7.246453315019607544e-02,-7.255861163139343262e-01,3.360585272312164307e-01,-5.039666891098022461e-01,4.757109880447387695e-01,1.972845554351806641e+00,-3.850059211254119873e-01,2.912165403366088867e+00,-2.307724654674530029e-01,3.490072727203369141e+00,-5.884280800819396973e-01,4.757312297821044922e+00,7.004664093255996704e-02
-4.310011863708496094e+00,-2.349775135517120361e-01,-4.100459575653076172e+00,-1.988227218389511108e-01,-3.389364957809448242e+00,7.092115879058837891e-01,-2.217037439346313477e+00,2.144980281591415405e-01,-5.448098182678222656e-01,3.717603385448455811e-01,-3.496463298797607422e-01,4.673925340175628662e-01,1.927679657936096191e+00,-4.369203746318817139e-01,2.678924798965454102e+00,-6.755000352859497070e-02,3.323334217071533203e+00,-5.202379226684570312e-01,4.767774581909179688e+00,-2.063661068677902222e-02
-4.202531337738037109e+00,-2.179401367902755737e-01,-4.041536331176757812e+00,-1.834865808486938477e-01,-3.386688232421875000e+00,7.217447757720947266e-01,-2.158399581909179688e+00,1.699579954147338867e-01,-6.444937586784362793e-01,3.368753790855407715e-01,-4.150726795196533203e-01,4.210191965103149414e-01,2.015668153762817383e+00,-4.406518340110778809e-01,2.712778329849243164e+00,5.591844767332077026e-02,3.291570425033569336e+00,-4.634300470352172852e-01,4.633539199829101562e+00,-1.448697876185178757e-02
-4.215183258056640625e+00,-2.550443410873413086e-01,-4.002075672149658203e+00,-1.815587580204010010e-01,-3.575578212738037109e+00,9.236599206924438477e-01,-2.052912473678588867e+00,1.193691864609718323e-01,-5.713599920272827148e-01,3.161516487598419189e-01,-3.718616962432861328e-01,4.967339932918548584e-01,2.124815464019775391e+00,-4.314843416213989258e-01,2.834407567977905273e+00,6.769187003374099731e-02,3.103964090347290039e+00,-4.742293953895568848e-01,4.750042915344238281e+00,-1.034794896841049194e-01
-4.268250942230224609e+00,-3.644939959049224854e-01,-4.106966495513916016e+00,-3.683980405330657959e-01,-3.685697555541992188e+00,8.110514283180236816e-01,-2.141031503677368164e+00,2.931553870439529419e-02,-6.627674698829650879e-01,2.835018038749694824e-01,-4.344933331012725830e-01,5.316888093948364258e-01,2.340625762939453125e+00,-5.908222198486328125e-01,3.012891054153442383e+00,2.722982466220855713e-01,3.119584798812866211e+00,-4.711005389690399170e-01,4.720633029937744141e+00,2.594938129186630249e-02
-4.383664608001708984e+00,-3.259206712245941162e-01,-4.161985397338867188e+00,-3.409901559352874756e-01,-3.652849912643432617e+00,9.377856254577636719e-01,-2.255937576293945312e+00,-9.630157798528671265e-02,-5.434180498123168945e-01,4.105006754398345947e-01,-3.632382154464721680e-01,5.933855772018432617e-01,2.106298446655273438e+00,-6.623261570930480957e-01,3.029079437255859375e+00,3.037796020507812500e-01,3.137546539306640625e+00,-5.471713542938232422e-01,4.681249141693115234e+00,-1.556155532598495483e-01
-4.432479858398437500e+00,-4.156871736049652100e-01,-4.193573474884033203e+00,-4.336146116256713867e-01,-3.577348947525024414e+00,9.014580249786376953e-01,-2.085114002227783203e+00,-1.904574781656265259e-02,-6.121176481246948242e-01,5.219753980636596680e-01,-3.839008510112762451e-01,7.191583514213562012e-01,2.137616395950317383e+00,-7.471918463706970215e-01,2.962743043899536133e+00,2.507011592388153076e-01,3.218694448471069336e+00,-6.603544950485229492e-01,4.871758460998535156e+00,-2.861070632934570312e-01
-4.582350254058837891e+00,-4.453541934490203857e-01,-4.327403068542480469e+00,-4.832662940025329590e-01,-3.649934530258178711e+00,8.198252320289611816e-01,-1.990253210067749023e+00,-3.661736845970153809e-02,-4.356635808944702148e-01,6.185497045516967773e-01,-2.891729176044464111e-01,8.095785975456237793e-01,2.007032155990600586e+00,-7.217468023300170898e-01,2.799954414367675781e+00,2.113646566867828369e-01,3.369910955429077148e+00,-5.242699384689331055e-01,4.857645034790039062e+00,-2.782340347766876221e-01
-4.613648414611816406e+00,-4.337770640850067139e-01,-4.309230327606201172e+00,-4.010035991668701172e-01,-3.866616249084472656e+00,8.892590999603271484e-01,-2.046834707260131836e+00,-7.769906520843505859e-02,-4.934263825416564941e-01,6.304484009742736816e-01,-3.861105740070343018e-01,8.491321802139282227e-01,1.850996136665344238e+00,-6.861882209777832031e-01,2.641701221466064453e+00,2.954620420932769775e-01,3.395887374877929688e+00,-4.537103772163391113e-01,4.866705894470214844e+00,-3.231852948665618896e-01
-4.583162307739257812e+00,-3.632246255874633789e-01,-4.245300769805908203e+00,-3.474245071411132812e-01,-3.629514217376708984e+00,9.413620829582214355e-01,-2.103839397430419922e+00,-1.989029347896575928e-01,-3.561168313026428223e-01,4.974614977836608887e-01,-2.226080894470214844e-01,6.950172781944274902e-01,1.861262917518615723e+00,-6.325381994247436523e-01,2.638312101364135742e+00,2.512391805648803711e-01,3.494692564010620117e+00,-3.564023375511169434e-01,4.731281280517578125e+00,-4.592611193656921387e-01
-4.584655761718750000e+00,-3.513741493225097656e-01,-4.193244457244873047e+00,-3.232184350490570068e-01,-3.712618827819824219e+00,9.757001996040344238e-01,-2.186320066452026367e+00,-2.091709822416305542e-01,-5.600335597991943359e-01,5.905696153640747070e-01,-3.927665650844573975e-01,8.518081307411193848e-01,1.795151829719543457e+00,-7.340790033340454102e-01,2.660439968109130859e+00,1.342732012271881104e-01,3.556328773498535156e+00,-3.550513684749603271e-01,4.846405506134033203e+00,-1.189721524715423584e-01
-4.533625602722167969e+00,-3.964452147483825684e-01,-4.069481372833251953e+00,-3.913686275482177734e-01,-3.855350971221923828e+00,7.547816634178161621e-01,-2.412296295166015625e+00,-2.682486176490783691e-01,-6.964038014411926270e-01,6.902273893356323242e-01,-4.573487639427185059e-01,9.371773004531860352e-01,1.688150167465209961e+00,-7.274083495140075684e-01,2.496431589126586914e+00,2.061003148555755615e-01,3.303391933441162109e+00,-4.777313172817230225e-01,4.595098018646240234e+00,-1.569799929857254028e-01
-4.421992778778076172e+00,-3.929678797721862793e-01,-3.915441274642944336e+00,-3.326476514339447021e-01,-3.921164035797119141e+00,8.174181580543518066e-01,-2.383522748947143555e+00,-1.909780502319335938e-01,-6.055377125740051270e-01,6.159710288047790527e-01,-3.222650289535522461e-01,8.623055815696716309e-01,1.735290765762329102e+00,-8.061873316764831543e-01,2.496341466903686523e+00,1.488816589117050171e-01,3.185449361801147461e+00,-5.481291413307189941e-01,4.468798160552978516e+00,-2.043096125125885010e-01
-4.381333827972412109e+00,-2.912993133068084717e-01,-3.970772266387939453e+00,-1.252348870038986206e-01,-3.936430931091308594e+00,8.432752490043640137e-01,-2.444148540496826172e+00,-1.898655146360397339e-01,-7.356951832771301270e-01,6.430524587631225586e-01,-3.854213356971740723e-01,7.787414789199829102e-01,1.643544197082519531e+00,-6.987748742103576660e-01,2.423309087753295898e+00,2.475315481424331665e-01,3.396552562713623047e+00,-4.119774103164672852e-01,4.746010780334472656e+00,-1.201458498835563660e-01
-4.476171493530273438e+00,-2.285560369491577148e-01,-4.021442890167236328e+00,-3.019285947084426880e-02,-3.934262275695800781e+00,8.309162259101867676e-01,-2.292046785354614258e+00,-1.658614575862884521e-01,-7.131547927856445312e-01,6.336945891380310059e-01,-3.398696780204772949e-01,8.879702687263488770e-01,1.652550697326660156e+00,-6.856658458709716797e-01,2.349742889404296875e+00,2.449220120906829834e-01,3.441905260086059570e+00,-4.040110409259796143e-01,4.926469802856445312e+00,-1.136344820261001587e-01
-4.583902835845947266e+00,-3.663095235824584961e-01,-4.020032405853271484e+00,-1.513493061065673828e-01,-3.871660470962524414e+00,9.029678106307983398e-01,-2.182116031646728516e+00,-2.763237357139587402e-01,-7.743888497352600098e-01,5.636582374572753906e-01,-2.734552323818206787e-01,8.394891023635864258e-01,1.715099692344665527e+00,-5.904143452644348145e-01,2.395361661911010742e+00,3.540868163108825684e-01,3.453837871551513672e+00,-3.879063129425048828e-01,5.037613391876220703e+00,-9.105366468429565430e-02
-4.605144023895263672e+00,-4.690421521663665771e-01,-3.893994808197021484e+00,-2.960747480392456055e-01,-3.899645328521728516e+00,1.080693960189819336e+00,-2.159100770950317383e+00,-1.673884093761444092e-01,-8.050251007080078125e-01,5.545659661293029785e-01,-1.977707892656326294e-01,8.648764491081237793e-01,1.680583596229553223e+00,-6.242588162422180176e-01,2.389117240905761719e+00,2.270309925079345703e-01,3.434684514999389648e+00,-4.312767088413238525e-01,5.017306804656982422e+00,-2.631258964538574219e-01
-4.840618133544921875e+00,-6.267470121383666992e-01,-4.105750560760498047e+00,-4.383888840675354004e-01,-3.918857574462890625e+00,1.107959032058715820e+00,-2.156113386154174805e+00,-2.557654976844787598e-01,-7.310794591903686523e-01,5.683702826499938965e-01,-1.789331585168838501e-01,7.705055475234985352e-01,1.696610927581787109e+00,-7.364551424980163574e-01,2.344739437103271484e+00,1.342859566211700439e-01,3.421637296676635742e+00,-2.918770313262939453e-01,4.960919380187988281e+00,-4.317728281021118164e-01
-4.936851501464843750e+00,-5.155583620071411133e-01,-4.016607284545898438e+00,-3.669472634792327881e-01,-3.992699146270751953e+00,1.098051071166992188e+00,-2.139343023300170898e+00,-3.318919539451599121e-01,-7.396482825279235840e-01,6.731877923011779785e-01,-2.351148724555969238e-01,8.091486692428588867e-01,1.572581052780151367e+00,-7.103776335716247559e-01,2.399436473846435547e+00,1.240433529019355774e-01,3.363628625869750977e+00,-1.675070822238922119e-01,4.942881584167480469e+00,-5.185847878456115723e-01
-4.948647975921630859e+00,-5.892602801322937012e-01,-4.026703357696533203e+00,-3.552451431751251221e-01,-4.037644386291503906e+00,1.147898197174072266e+00,-2.032935619354248047e+00,-4.393423795700073242e-01,-8.157831430435180664e-01,6.894145011901855469e-01,-1.834101825952529907e-01,8.622683882713317871e-01,1.620791792869567871e+00,-6.989915966987609863e-01,2.348244428634643555e+00,1.974349021911621094e-01,3.279514789581298828e+00,-1.713807880878448486e-01,4.993125438690185547e+00,-4.735287427902221680e-01
-4.846987724304199219e+00,-5.768143534660339355e-01,-4.190571308135986328e+00,-3.116369545459747314e-01,-4.273562431335449219e+00,1.150470733642578125e+00,-2.136132001876831055e+00,-3.717834353446960449e-01,-8.623991608619689941e-01,7.043495178222656250e-01,-9.753165394067764282e-02,8.428149223327636719e-01,1.593226194381713867e+00,-8.041595220565795898e-01,2.445213079452514648e+00,2.728446424007415771e-01,3.225603818893432617e+00,-2.322368025779724121e-01,4.785570621490478516e+00,-6.127544641494750977e-01
-4.951483249664306641e+00,-3.867214918136596680e-01,-4.258695602416992188e+00,-1.820923537015914917e-01,-4.281168937683105469e+00,9.547496438026428223e-01,-1.992363214492797852e+00,-3.265357017517089844e-01,-9.943743944168090820e-01,8.317788839340209961e-01,9.717076271772384644e-02,9.391931891441345215e-01,1.465052604675292969e+00,-8.778361082077026367e-01,2.386518716812133789e+00,1.813362836837768555e-01,3.197824239730834961e+00,-3.856639862060546875e-01,4.757567882537841797e+00,-5.459448099136352539e-01
-4.832141876220703125e+00,-4.993442893028259277e-01,-4.101383209228515625e+00,-2.934078574180603027e-01,-4.298819065093994141e+00,9.008376598358154297e-01,-2.046487092971801758e+00,-3.954891860485076904e-01,-9.405711293220520020e-01,8.285559415817260742e-01,-7.469224929809570312e-02,9.572119712829589844e-01,1.509084105491638184e+00,-8.684566020965576172e-01,2.543168783187866211e+00,2.686097025871276855e-01,3.261643648147583008e+00,-5.804281234741210938e-01,4.836466312408447266e+00,-5.738067626953125000e-01
-4.835236072540283203e+00,-5.825955271720886230e-01,-4.116152763366699219e+00,-2.699669003486633301e-01,-4.354783058166503906e+00,7.282528281211853027e-01,-2.154169797897338867e+00,-4.736341834068298340e-01,-9.268745183944702148e-01,8.090786933898925781e-01,-1.292994320392608643e-01,9.982373714447021484e-01,1.559160470962524414e+00,-7.736157774925231934e-01,2.476114034652709961e+00,3.191248178482055664e-01,3.077826738357543945e+00,-5.218842625617980957e-01,5.039515495300292969e+00,-5.341909527778625488e-01
-4.813888549804687500e+00,-5.807951092720031738e-01,-4.134201049804687500e+00,-3.155162334442138672e-01,-4.428461551666259766e+00,6.975995302200317383e-01,-2.250458717346191406e+00,-4.642101824283599854e-01,-9.408444166183471680e-01,8.102582693099975586e-01,-1.978995054960250854e-01,9.862082600593566895e-01,1.622109413146972656e+00,-9.469078183174133301e-01,2.280679941177368164e+00,2.880617678165435791e-01,3.140071868896484375e+00,-7.090937495231628418e-01,5.029271125793457031e+00,-6.415046453475952148e-01
-4.867765903472900391e+00,-5.024579167366027832e-01,-4.066479206085205078e+00,-2.873305380344390869e-01,-4.437107086181640625e+00,7.790099978446960449e-01,-2.071753978729248047e+00,-2.812644839286804199e-01,-1.030895233154296875e+00,8.254359960556030273e-01,-3.878489732742309570e-01,1.101279854774475098e+00,1.424057722091674805e+00,-8.879160881042480469e-01,2.228073835372924805e+00,1.907259672880172729e-01,3.164156198501586914e+00,-5.605724453926086426e-01,5.212261199951171875e+00,-5.915474891662597656e-01
